video_id	uploader	age	category	length	views	rate	ratings	comments
iQt9NQ7_jeo	MoneyMagnet787	1109	Howto & Style	369	203	5	1	1
UJuYqYWhQC4	Akara1985	1008	Entertainment	134	1696	5	1	1
Zy9g0NZXGAM	beachtides24	877	People & Blogs	620	8277	4.14	69	50
YAywBNSTSbM	deepsouthdeveloping	1106	Education	644	112	5	1	1
jB9Ppv17ZyQ	isolatedknight	1118	Music	322	1676	0	0	1
rB3lUj8onLc	richdreamsinc	938	People & Blogs	140	8074	0	0	0
1fobPHLtYzI	ramenprincess	600	Film & Animation	595	55982	4.91	418	137
svifvpAxIHo	harelskaat	554	Film & Animation	500	34172	4.92	177	65
DY4rWNAX28s	ramenprincess	579	Film & Animation	329	39404	4.92	376	75
AIPidVYrVhs	ThatGirlNextDoor	867	Film & Animation	1501	109843	4.93	853	552
YT8lgNMaHxg	ramenprincess	583	Film & Animation	312	79103	4.92	615	298
wH0WQo2srkw	ramenprincess	580	Film & Animation	339	43450	4.95	386	80
9BrfGvCD--U	Namhakudoshi	974	Pets & Animals	139	7500	5	24	5
2bmbrCnSihU	roxyjba	1069	Film & Animation	396	4393	5	36	19
khblcER_i58	ramenprincess	584	Film & Animation	579	62437	4.92	569	144
vwQxQE5gtZU	ramenprincess	580	Film & Animation	560	70314	4.92	610	256
9WZS72VsNVs	ramenprincess	578	Film & Animation	571	91398	4.9	601	275
lOiBjhJDfhA	ramenprincess	600	Film & Animation	294	61381	4.92	382	80
os8lYGI77A4	ramenprincess	600	Film & Animation	597	53011	4.91	417	168
XX4r4dQt3fQ	ramenprincess	580	Film & Animation	599	47362	4.92	451	138
tUERmbZ3ZHg	harelskaat	554	Film & Animation	500	28166	4.85	130	66
oCguORh0JXA	ramenprincess	575	Film & Animation	594	51474	4.92	423	138
lEKopWo5dXQ	ThatGirlNextDoor	867	Film & Animation	1500	120823	4.92	853	584
uAmCEdhDNW4	Namhakudoshi	966	Film & Animation	139	6991	4.77	22	5
Lhek8w29koM	ramenprincess	583	Film & Animation	595	62110	4.89	530	212
IZfB4ZL0F7U	Mariiahn47	1190	Film & Animation	602	4686	4.89	38	6
BQyZzXfn4mc	Mariiahn47	1190	Film & Animation	178	3869	4.9	41	12
gZV9dQuufnc	Mariiahn47	1190	Film & Animation	541	4309	5	39	20
WuTU9g9Sxsk	Mariiahn47	1193	Film & Animation	557	4994	4.85	47	18
_h9ImniInJc	Mariiahn47	1191	Film & Animation	421	4751	5	31	10
xiBfJ-ZausI	Mariiahn47	1187	Film & Animation	347	3732	5	31	5
gmjKkrTTCZU	Mariiahn47	1186	Film & Animation	375	3999	4.97	33	8
bz40M9khpCc	lllNaruTomylll	1183	Film & Animation	492	2647	4.89	9	2
aezZ1ERsw58	Mariiahn47	1184	Film & Animation	415	3994	5	31	6
DXd5jZ6uI0E	Mariiahn47	1185	Film & Animation	633	5118	4.95	43	12
9Bd_g3t_V30	sakurateam	1150	Film & Animation	497	12346	4.88	108	18
wrkiu7fq-nU	Mariiahn47	1191	Film & Animation	290	4590	5	42	12
Vpb7LggnUkU	Mariiahn47	1192	Film & Animation	610	4967	5	51	18
OREGcrEjhIw	flowersaku12	980	Film & Animation	539	66326	4.93	413	145
MVu98adOjBI	sakurateam	1149	Film & Animation	503	11572	4.93	102	42
KWf84hNgA3s	LuNa1092	831	Film & Animation	171	41425	4.91	391	231
0bESUY6ABmI	Sario6neko	1025	Film & Animation	242	1729	4.67	24	8
4lnbJXIbSMM	OwlGirl93	1044	Film & Animation	188	1819	4.83	18	9
ouzzfZ0JbMk	Pola182	881	Music	294	4292	4.92	40	22
97NiCy_sewI	ccsss12	1058	Film & Animation	185	1208	4.86	7	6
e8FllCWtT2E	happycosm0s	1026	Entertainment	62	851	4.25	4	1
THc-Jpwidrw	SanzoxGoku	1027	Film & Animation	196	1903	4.36	14	18
dwBaOZiiEg8	ThatGirlNextDoor	695	Film & Animation	1501	146721	4.9	1031	544
e2zaUB3HbAI	ThatGirlNextDoor	864	Film & Animation	1499	103002	4.92	671	531
6zKO1NJgDR4	Pan93bn	1239	Film & Animation	445	508	4.86	7	0
rchTr6cbpFk	Pan93bn	1239	Film & Animation	420	514	4.92	12	1
l86nWvvVAaI	Pan93bn	1239	Film & Animation	425	569	5	13	2
iKJLUSuIGBM	Pan93bn	1239	Film & Animation	459	420	4.8	5	0
W3zvuBmTK9g	Pan93bn	1241	Film & Animation	409	592	5	6	0
KPPtbWORkEk	Pan93bn	1202	Film & Animation	403	1301	4.6	10	0
igcV6fx9ge4	Pan93bn	1238	Film & Animation	374	747	4.57	7	1
1VC7wAkirLU	Pan93bn	1240	Film & Animation	430	644	5	6	2
3H4vZ-Np6Kg	Pan93bn	1202	People & Blogs	471	1023	4.8	10	2
3caU8fIC0vQ	Pan93bn	1198	Film & Animation	340	879	4.2	5	0
DrSC0H49hLo	Pan93bn	1249	Film & Animation	388	326	5	7	0
MFlxcrGIID0	Pan93bn	1202	Film & Animation	450	1328	4.64	14	0
Tzm2idjaafE	Pan93bn	1238	Film & Animation	433	504	5	5	0
zjXo0EhT23g	Pan93bn	1248	Film & Animation	490	315	5	5	0
V2ZboyzkDN4	Pan93bn	1240	Film & Animation	457	583	4.9	10	1
UTNQLLZyx9g	Pan93bn	1240	Film & Animation	427	460	4.8	5	0
sZ-LcW7mdu4	Pan93bn	1238	Film & Animation	404	580	4.9	10	0
GWVzaaisEL0	Pan93bn	1247	Film & Animation	471	322	4.8	5	0
6M63_SvOARo	Pan93bn	1239	Film & Animation	460	443	5	7	1
MuXdW_HXLYo	Pan93bn	1248	Film & Animation	400	398	5	2	0
x5ey6q4iwOw	Pan93bn	1247	Film & Animation	428	363	5	4	0
bmS6gHxRQrc	Pan93bn	1247	Film & Animation	475	375	5	7	1
DGqlBTOKrmQ	blutsunami83	1248	Film & Animation	631	867	5	18	1
iwibJ_OmSqM	tinyfoo4	867	People & Blogs	462	20471	4.91	82	29
AFUWLm5Ezik	Pan93bn	1247	Film & Animation	431	413	5	5	0
Bl8Dis4RjLQ	Pan93bn	1248	Film & Animation	438	323	5	3	0
qXNRrZjVGIY	Pan93bn	1220	Film & Animation	555	1203	5	10	3
eBuZzEO9b_w	LionAngel93	1248	Film & Animation	418	587	5	9	2
cWlJhOzAKCw	Pan93bn	1249	Film & Animation	414	304	5	3	0
TCsKJxldW48	Pan93bn	1247	Film & Animation	440	417	5	3	1
1VeEE0PPlS0	Pan93bn	1247	Film & Animation	426	357	5	3	0
#NAME?	Pan93bn	1248	Film & Animation	438	327	5	3	0
POz1Ufy5Vew	Pan93bn	1096	Film & Animation	562	6833	5	23	4
E51XQGPWhlQ	Pan93bn	1250	Film & Animation	390	433	5	7	1
vNNjAQ5ZCBU	Pan93bn	1248	Film & Animation	487	302	5	3	0
n3e9e5jQb34	Pan93bn	1249	Film & Animation	475	315	5	4	1
8xxd2U5l-Lw	arieleto4ever	1248	Film & Animation	600	122	5	3	0
Ov68JNkaRZQ	Pan93bn	1248	Film & Animation	411	311	5	3	0
lCXZ_5OW6XI	TsufuruBaby	1245	Entertainment	528	529	4.83	6	2
X0IRE4R2Grc	Omeg1987	1007	Film & Animation	275	3645	4.94	18	4
hCzAaFeKvBc	Pan93bn	1248	Film & Animation	391	427	5	7	0
knkJtHCldiE	Pan93bn	1249	Film & Animation	446	280	5	4	0
MBX8h59BVI0	Pan93bn	1197	Film & Animation	333	2143	5	6	2
93O-Fgo3sWY	Pan93bn	1223	Film & Animation	421	1138	5	8	3
qnUYzKdvMWk	Pan93bn	1198	Film & Animation	458	1431	5	11	1
5DkXd2UszW8	criccios	875	Film & Animation	545	1607	5	5	0
3gumg8fAEbE	Pan93bn	1224	Film & Animation	399	1027	5	6	2
YKkK-r2KTYY	Pan93bn	1223	Film & Animation	366	989	5	6	1
FDk7n1pqbTs	Omeg1987	1007	Film & Animation	464	5134	4.89	18	3
25tnXDMLsvk	Pan93bn	1222	Film & Animation	392	967	4.78	9	4
h89F6x4zDps	Pan93bn	1222	Film & Animation	449	943	4.86	7	0
V6UYSIJsQ4Q	akirayuki980	1175	Film & Animation	131	552	5	2	3
mG3yjoWmMJY	Pan93bn	1223	Film & Animation	485	896	5	7	2
7-DP7TgrHYU	LiShaoran93	688	Film & Animation	292	29405	4.77	66	31
GHYz8d3_GlU	Pan93bn	1224	Film & Animation	363	1357	5	9	3
1tRP2Jbk0y0	Pan93bn	1198	Film & Animation	476	985	5	8	2
bEA5NWUOmjg	samueleteglia	1057	Music	291	3383	5	6	5
9nAeuP0rRnk	Pan93bn	1198	Film & Animation	440	1114	5	5	0
077ePZYaygs	Vanedulce0	1146	Film & Animation	586	429	5	1	0
PJCdg3aSLII	criccios	875	Film & Animation	643	1169	4.2	5	0
NRf_lJ3UdI0	mitikaely	548	Film & Animation	126	78603	4.93	75	36
lsOM7S_fiGs	Pan93bn	1197	Film & Animation	515	717	4.8	5	3
5zwZ8CRS01o	leeshaoran1	978	Entertainment	539	16529	4.96	51	25
9ExZ8T2M-YY	Pan93bn	1224	Film & Animation	511	840	5	8	3
jhTgyzn_j4A	Pan93bn	1199	Film & Animation	504	465	5	3	0
8XChmsF-zQY	Pan93bn	1208	Film & Animation	406	880	4.89	9	0
9bu4QNO61ME	Pan93bn	1223	Film & Animation	395	908	5	8	2
ZIGayOloIMY	Pan93bn	1198	People & Blogs	399	1620	4.82	11	3
7WCyqXDlDu8	Pan93bn	1238	Film & Animation	425	642	5	7	3
IvBfXyu8Uo4	AnimaStellata	1234	Film & Animation	508	229	5	4	1
v4IRKu9iPXg	LionAngel93	1208	Film & Animation	313	1500	5	14	1
nSE5QyhCKnI	Pan93bn	1198	Film & Animation	342	1300	4.91	11	1
CwTLnLASYRI	Pan93bn	1214	Film & Animation	373	1045	4.89	9	2
KyyQsVJlr7o	Junhiti	943	Travel & Events	599	253	0	0	0
qDnCFE_o8W4	Junhiti	941	Travel & Events	495	298	0	0	0
Vi6Mvh6VNiA	Junhiti	943	Travel & Events	395	105	0	0	0
9cwXEBGo5go	Junhiti	942	Travel & Events	511	117	0	0	0
8kv15dwGTzY	Junhiti	943	Travel & Events	426	156	0	0	0
DQwbdBE4EqA	Junhiti	942	Travel & Events	409	96	0	0	0
c-32neHDLT0	panrolling	1197	Howto & Style	424	303	5	1	1
1F7nSD15Dmw	dolphincf	1166	Howto & Style	600	215	0	0	0
WkMsviyJ18k	Junhiti	941	Travel & Events	509	95	0	0	0
DYpxbpmAut0	kansyujishibayama	1228	News & Politics	649	1304	5	6	0
40ByUrgxZZo	savejapanasahi	1173	News & Politics	591	1056	4.2	5	0
ke3TqEkinCE	kansyujishibayama	1232	News & Politics	186	622	5	6	1
6idE_RBKaiU	LunaticEclipseDarfur	1246	News & Politics	193	706	4.11	9	1
YURiQXjykSs	kansyujishibayama	1228	News & Politics	437	973	5	8	0
j6nQz0Kpl7I	LunaticEclipseDarfur	1228	News & Politics	531	251	5	4	0
BQX1SdPVm3M	LunaticEclipses	1218	News & Politics	128	959	5	1	0
Nf_mL_7bJ5Q	savejapanasahi	1173	News & Politics	440	825	5	2	2
lfIL2pZDgkY	LunaticEclipseDarfur	1228	News & Politics	544	145	5	3	0
XXqfX96mGVs	Eizou212	955	Entertainment	89	550	0	0	0
3qMEksmTxhY	taizo65	1196	News & Politics	512	205	0	0	0
5WkWNwR10qU	worldinvestorstv	1255	News & Politics	91	16	0	0	0
SPL5jKQdnRM	10manara4ya	1201	Entertainment	14	49	0	0	0
7fTbivp6_10	worldinvestorstv	1255	News & Politics	91	83	0	0	0
xnPx_wLIbFE	vre68	665	News & Politics	558	1563	5	1	0
6Qt2Azsg1L0	NewsJ2008	1248	News & Politics	355	465	5	1	0
JKj8S4qpO5Q	vre68	665	News & Politics	234	524	5	1	1
_CtZZ9eYhF4	hirogawarashakushiya	1175	News & Politics	314	581	5	8	0
nTx-F77ruXg	inforscom	1212	News & Politics	90	66	0	0	0
ufWl-caWvcU	admiral60jp	1095	News & Politics	39	3586	5	2	1
dhusIYHAKzA	someout	1181	News & Politics	509	2325	5	2	0
GnHn4WuIdZA	fraudfreaks	1007	News & Politics	449	3755	5	1	0
HHyJnMU-Fpk	fraudfreaks	694	News & Politics	576	10812	5	5	0
3mvonLDT90I	ogawatadahiro1125	1119	Howto & Style	242	1604	0	0	0
7_0m5YoimKM	fraudfreaks	1157	News & Politics	600	3092	5	4	0
gIiLmuPBFCo	proyutube	1099	Science & Technology	85	198	0	0	0
zHHQK0KGQf4	sean2048jp	832	News & Politics	562	6615	5	6	1
1R_EE1q8hi8	fraudfreaks	1175	News & Politics	461	6099	4.33	6	8
PKJv610JQ_k	imadsm	1186	Entertainment	557	1786	5	2	0
d73tnRtKZbQ	peruideas	1028	People & Blogs	79	49244	3.1	10	4
V-2v32CLv7c	higurashi678	1185	Film & Animation	277	1098	5	6	0
IlgJToYKnTk	heinz10	1253	Entertainment	109	63	0	0	0
xXIfw-bTGDI	arutema0508	1252	Gaming	252	3585	4.75	4	0
RkPeZDsyzH4	sapperbloggs2	1253	Entertainment	77	2149	5	3	0
jmENULNsRSg	sandyfeet233	1253	Entertainment	37	3277	4.8	10	3
9dM-1yGzj5E	koyamajose	1253	Entertainment	82	16	0	0	0
an0fd7JSaks	yutakers	1253	People & Blogs	293	26	0	0	0
TaFS5B9D0t0	GRAMSISGEOMETRY	1253	Entertainment	184	2072	4.62	16	3
COY9A6GCKGE	LobsterHime	1252	Music	419	6441	5	6	2
rAfYCL_RfYs	runawaybox	1253	Entertainment	134	23261	4.86	442	161
myhR8-pDWwM	LovelyKimi1	1253	Howto & Style	348	643	5	4	1
pTwI1II-I0I	shisususu	1253	Entertainment	311	5523	4.5	10	3
RDShcWfatdA	kitanokujira	1034	Travel & Events	16	35942	3.44	18	11
M-Int5UEWwc	kitanokujira	1034	Travel & Events	33	1715	0	0	0
lLfrVuLJHEY	vietkabu	1029	News & Politics	123	1253	4.2	5	0
yrM_8mxCdAA	vietkabu	1025	News & Politics	166	1539	4	4	0
ulUygHrEI5Y	yattorarende	1032	News & Politics	90	13323	3.5	8	0
l_LcOtu1C9g	vietkabu	1046	News & Politics	172	1938	5	2	0
tyTm4zjm4sA	vietkabu	1018	News & Politics	225	1255	5	4	0
Gzis1xh_9NU	cestlavietv	1036	Travel & Events	158	1660	5	1	1
2OeuWipI6XY	vietkabu	1039	News & Politics	163	631	5	3	0
zbLlAAip6VY	vietkabu	1023	News & Politics	240	887	4.2	5	0
dc4LXBRcw-U	vietkabu	1037	News & Politics	130	410	5	3	0
V33XVzLo95U	miechin0105	1032	News & Politics	92	306	0	0	0
w4bNf7TTNnQ	vietkabu	1077	News & Politics	165	2320	5	3	0
FO7QTMUP0ss	winshop	603	Travel & Events	70	4856	4.67	3	3
sbXVvN9KIbg	vietkabu	1035	News & Politics	173	470	5	4	0
Ce6k4DF4foA	12345kang	693	People & Blogs	84	1320	0	0	0
ehsVcnupzwc	valuemanagement	1216	Education	629	167	0	0	0
Rcge8zdXgLg	12345kang	692	People & Blogs	130	3597	0	0	0
hCQ4_3CUaTg	12345kang	691	People & Blogs	107	865	5	1	0
K1Br9BM6YfA	panrolling	1196	Howto & Style	306	67	0	0	0
5j6PghMH68o	12345kang	814	People & Blogs	249	3049	1	1	0
wTQPuL7_hkw	12345kang	693	People & Blogs	79	1419	0	0	0
A1EgiHKsu5k	Renta4	1204	News & Politics	218	231	5	1	0
LFijbjC4Zzg	FinancialAcademy	1224	Education	586	76	5	1	0
Z5mFmp9DjbY	12345kang	692	People & Blogs	123	2842	0	0	0
Vs4SQmsybIQ	dolphincf	1131	Howto & Style	600	162	0	0	0
makeZwapl10	wing7286	1059	News & Politics	172	6524	5	6	3
ksmCkyCpFl8	Cheesy3	792	Music	23	1453	3	2	2
8m4JCz86YLg	IISIA2008	1091	News & Politics	200	1860	0	0	0
WCAFqZ9HtpA	12345kang	1141	People & Blogs	130	143	0	0	0
enK7riWz3Co	Lolmann1337	1044	Music	183	23041	5	25	18
Uontyn5qbIc	alexanderthatcher	435	Entertainment	63	6752	4.88	8	3
hHlZxHWrFW4	debbie2305	763	Pets & Animals	107	5351	4	9	4
RQtRRd2-YG8	ripizzo	1006	Comedy	57	19965	5	17	8
mMENxaAnjTw	question1	383	Pets & Animals	69	113926	4.48	250	143
krGsAMJraMQ	andyau60	511	Pets & Animals	59	94266	4.89	61	17
M6nlAitM14I	ArtmanPoland	779	Pets & Animals	100	7268	4	10	6
tdqpWjYUsp0	luoliveira23	646	Film & Animation	82	17504	4.2	5	2
9E8WCqvdfM8	erykzoltan	465	Music	173	34239	4.53	83	39
vv7MHBPRnzM	mozdzen	648	People & Blogs	121	5857	4.41	17	6
f8YitiNfLvU	d12896	371	Pets & Animals	31	26392	3.34	89	24
SYcQgc98yvg	stelamenezes	871	Entertainment	243	14154	4.64	11	8
6G72aItmKjI	Twix707	569	Pets & Animals	64	6377	4.77	13	4
slXJs1Tl0cE	alonzok4	1008	Pets & Animals	266	4249	4.2	5	2
9w7D0poBhZU	Yamsha2406	644	Pets & Animals	35	5102	4.38	8	4
QE_5XYDPuqI	cypgirus	809	Pets & Animals	59	5000	3.67	6	10
4xTo24vZJDY	omdud	1045	Music	323	10379	5	5	4
-0Zkx9Sh6DU	amikojang	1069	Music	229	3748	5	5	1
wZnok6ceoqs	ma73ry	1020	Music	279	7299	5	6	1
hQv4hgdp6ys	phonomenonn	770	Music	256	12307	4.62	16	5
K1vxRRGolwA	powerneverdie	908	Music	350	10260	4	8	0
zEW7mFRPJeM	Destinix	738	Music	242	13506	5	3	3
5fQLgMnuKEs	usernameforutube	848	Entertainment	239	6372	4.6	5	1
DLLtJBjrw-A	smartcats	721	Music	262	20313	4.2	5	0
ZkUCY5oo2es	DEvoLuTioNBell	461	Music	289	583	0	0	0
U49KDTXSjXA	jamesprak01	467	Music	281	8223	5	11	4
VrA8wX2z8jc	tonyuko171717	758	Music	272	12280	4.93	14	2
lMxueLeYnAs	puchaitanu	1089	Music	260	5343	4.67	3	0
DQ_on8ctGDE	phuchit1307	1234	Music	247	10976	5	15	11
MvL_flzhlTo	cieloam2412	1043	Music	287	1154	0	0	0
_0FCaXY42Yw	puchaitanu	1088	Music	244	694	3	1	0
Z2ea5-80V8M	MosChang	977	Music	308	1716	3	2	1
7vBrfupwJ9Q	puchaitanu	1059	Music	284	6937	4.6	5	1
RrAzh8TnMUM	yinyinren	1018	People & Blogs	277	2912	5	5	0
fUEMby2rbXY	beboyds	672	Entertainment	30	2581	5	1	0
kqnlxGSa0Ic	alatae	747	Entertainment	258	42826	5	10	7
dhMwzJwZqy4	puchaitanu	1161	Music	190	2877	3.67	3	0
tVfON-pQoZ8	mrrtee	1081	Music	248	6174	5	1	1
lm0yXcjYGSs	view125	459	Music	260	300499	4.82	144	36
y2rL2-hB39k	yinyinren	1018	People & Blogs	255	7177	4.67	3	2
Vsco91zfLrI	kleecha29	973	Comedy	109	1132	0	0	1
_h3eTzSWu8w	smfmania	558	Music	310	12462	5	10	3
5IOnpDBxK_8	elec2rak	749	Music	287	33350	4.79	24	9
f8lkXLu5WwE	smfmania	578	Music	150	5575	5	4	0
NwLhPP3hRH8	smfmania	572	Music	566	22704	5	7	2
gfVsfy7pDpQ	kwong001	903	People & Blogs	193	10419	5	7	2
CR05hLaGeQU	smfmania	573	Music	364	15172	5	5	2
_N4Tpj-h31g	boomerangV12	750	Music	263	965	5	1	0
vZX-JxOi-8g	smfmania	578	Music	180	3722	5	4	0
7U3uhmd1yhw	smfmania	600	Music	317	6526	5	5	3
suDnRZk4QUU	smfmania	578	Music	297	11030	5	12	5
H98Hox7QfCs	kokiat	596	Music	110	8763	4	4	4
SUWVf-bHnFE	smfmania	561	Music	288	3522	4.83	6	2
J_yZhTOtGI4	smfmania	572	Music	309	6008	5	3	1
t3dLSaNOqzU	smfmania	577	Music	364	11344	4.75	4	2
0SfVy8Dx2Mk	NKL77	1195	Music	304	507	0	0	0
0cuEAo0RAQU	prnikky	967	Music	315	8042	5	1	0
fFzIrFPTh2c	DesperadosEx	1131	Entertainment	287	8140	5	1	2
LhJLxjriCKI	DesperadosEx	1131	Entertainment	214	1585	0	0	0
fCvWU6igAp4	DesperadosEx	1137	Entertainment	216	4348	5	2	0
3hjBUTXXvPs	suneenikku	1156	People & Blogs	273	372	5	1	0
dZ2BicV3k10	NKL77	1195	Music	331	162	0	0	0
mIAqsvplE8Q	atdmongma	1175	Music	240	1022	5	1	1
3cxPPrMUfxI	itanavut	1070	Howto & Style	308	683	5	1	0
4HLRhnptAvU	zHEnErEiLL	742	Sports	146	10377	5	1	0
BOaFGQCECJ8	zHEnErEiLL	741	Sports	17	1874	5	2	2
EyerwK4_dbA	zHEnErEiLL	741	Sports	63	3111	0	0	0
0EbG23n-T4o	takteeraa	1127	Sports	28	37390	4.12	17	14
qTZRqdEsaYM	itanavut	1070	Entertainment	368	604	0	0	0
eBoskZwEW_Y	zHEnErEiLL	742	Sports	113	5607	4	1	0
lsYQVvxHWnM	LuvBoySter	1023	Entertainment	449	1266	0	0	0
lbRByxDMhIQ	zHEnErEiLL	741	Sports	20	4336	3	1	0
lSTtZavURj8	webmaster9	1140	Sports	622	422	0	0	0
EqZ0m3jf6Go	aekok	1118	Sports	254	30305	5	2	0
F32x-uN-X30	Sujeew	995	Sports	236	710	0	0	0
fWQDuqFHBEA	nuttychat	1034	Sports	194	1206	0	0	0
MmbNkr7_gCQ	zHEnErEiLL	741	Sports	27	5293	0	0	0
-7q9b_63eNk	Jennizer	969	Comedy	114	4154	5	6	3
yFEN-wJFTIw	Wolfie970	1066	Music	246	1259	5	2	5
V0LuHf3WMUk	Wolfie970	1036	Music	72	6964	4.36	33	35
dWtq3uuIYu4	BJ3369	1044	Entertainment	255	556	5	1	1
cgP8EttKoGM	Wolfie970	1054	Comedy	174	144	3.86	7	8
rJn_reiqbSs	sweetchi013090	1007	Entertainment	248	1539	2.43	14	24
bU8hDAUFvWs	Coolaliss6	1243	Music	271	37	0	0	1
yAppZ4MGtq8	terminaterjohn	1245	Music	166	79	5	1	1
3WH5P9sIm5w	Coolaliss6	1244	Music	309	37	5	1	1
b2zuJOwnmeM	Coolaliss6	1246	Music	256	20	5	1	1
3j46ue-35sE	SFBlueCA	1244	Music	55	438	5	4	2
gatJjaKdi10	Thetoadpirate	1244	Music	199	32	0	0	1
xT3jKgd80OE	Coolaliss6	1240	Music	310	48	5	1	1
G9GYXnECfo0	Coolaliss6	1242	Music	312	26	5	1	1
HGJlJTusAD0	littlebigboy94	1244	Music	246	36	0	0	1
gpRiahZUaBw	crazybro3333	1201	Music	252	7	0	0	0
1D0qRlMagIU	waveywaffles	842	Music	227	6022	4.7	33	22
6nrcSDK0sN0	Patrick2201w	1024	Music	261	975	4.5	16	6
ygUGg_7vBds	michaelmyers342	998	Entertainment	206	2219	5	5	3
GT3GwBx3las	schaulustiger23	944	Music	181	21175	4.84	126	121
aUuOgOM5deo	hornet59258	771	Music	254	7494	4.73	26	25
veUl3o0B8LY	XkcXDeaDEyE	860	Music	250	1397	4.8	10	5
tdKA7ZG638w	PaganiZondaF60BHP2	915	People & Blogs	241	706	5	6	5
5n-2EkscpFM	sooboard	709	Music	242	595	0	0	0
44sc4EJK-EU	uselessmarial	559	Film & Animation	244	16477	4.83	81	44
4mmP2Xd18EM	bs1982	747	Entertainment	306	29542	4.42	107	47
rGnCpbA-GeM	bassrocker97	909	People & Blogs	242	3138	4.63	30	11
h1e1v7B0-to	samatnaruto	756	Entertainment	210	9592	4.96	53	60
J5ZVkc9up5w	Itachiuchiha77	674	Film & Animation	199	6454	4.31	32	11
cKGPFKztKZQ	snack1992	912	Film & Animation	245	4317	4.97	29	11
mQGdV-_I03E	Gatman2121	429	Film & Animation	245	32769	4.77	174	97
fqc7Hxkxmuk	DarkSnyper	515	Film & Animation	257	5304	4.73	37	15
BFsRo45UowY	zolox777	635	Film & Animation	254	12107	4.85	81	33
MNzNulNjjNw	thatwondude	1097	Music	39	3222	4.35	20	19
NLG8D9heFv0	DragonKid909	1087	Music	252	2492	2.48	31	67
64kNrL_7XnI	GFSRocker7	1069	Music	248	1365	4.92	12	19
lP_apVIp75A	GFSRocker7	1140	Music	217	2885	3.95	22	18
RAPz_g36IFU	jamesesprecious17	1125	Music	246	1471	4.29	7	12
ynO153gQK7o	GFSRocker7	1155	Music	321	1796	4.75	32	23
Tf555Ka9xF4	GFSRocker7	1166	Music	201	906	5	15	15
83qXnuHGaSA	Maverz290	801	Music	279	27932	4.74	173	164
DXqgrcg2awQ	marine31292	887	People & Blogs	231	14784	4.53	138	143
Gq3VYCHkEJM	xXxROACHYxXx	932	Music	244	1033	3.22	9	15
03T6pSvIn98	GFSRocker7	1041	Music	256	3304	3.81	16	23
l-LTA50ZuMw	jefalb2	1190	Music	261	99	0	0	1
9xO4blLIVI8	GuitarGod1117	1227	Music	248	744	4.8	5	3
atrMRjKHacE	XX12345678	1181	Music	248	896	4.8	5	6
ZV_8KtSiqQ8	muscle1990	654	Film & Animation	218	8857	4.91	23	20
PdtuDGwSQS8	JapanLadies	1167	Film & Animation	243	16730	4.87	63	46
fKlVHoBqutk	XiaoJjang	438	Music	248	10628	4.75	101	39
rkWCXsaQxhc	GodsGift12	309	Entertainment	243	12567	4.65	93	13
IevQDEJaBZE	fumicadesu	1160	Entertainment	126	617	5	2	0
TMcqtfP6mJs	hidamaristation	1127	Music	271	6725	4.4	5	0
nBZcD05aQmE	Usashi	1232	Music	327	314	5	2	3
cdCCEU2KVmA	StepmaniaFreek	1232	Entertainment	363	344	5	1	3
eErTmAeYgiw	gokuto280	1229	Entertainment	138	72	0	0	0
RC53o-vKSJc	snowdrop622	889	Entertainment	213	30684	4.82	33	20
rWB6W8r4eIE	saru200	1103	Music	298	700	0	0	0
GRJTz0iexhU	2ch343	957	Autos & Vehicles	89	19044	4.43	7	6
80b6yq5g3BU	LUVANIME17	1215	Film & Animation	325	140	5	2	2
63xqutxOO9s	proloto	1232	Gaming	156	20	0	0	0
b2-wZdXlD78	hideto99	1234	Film & Animation	175	1131	5	2	1
rcensYD6pLg	8hiroki8	1232	Film & Animation	284	929	5	1	2
OxftxBUD518	movecostom777	1237	Film & Animation	218	1411	5	1	0
ScoqerMd6bU	yuuka0214	1151	Film & Animation	275	5739	4.67	3	1
Z-e85hPOCNc	tomtin99	916	Entertainment	93	36096	4	4	1
2qnOZzAZBbA	SPKGenrai	1149	Music	256	6637	5	6	3
M7cFRcAJwhE	morisinn91	1175	Film & Animation	588	5443	5	4	0
MVWkEsxG24c	yohei962	1097	Entertainment	7	15723	4	1	0
7G0fe1jqFLU	AnimeYUY10	1180	Film & Animation	160	1387	0	0	0
AQ3oCD3n4uU	yuuka0214	1136	Film & Animation	264	12804	4.86	7	6
1aOqrDcwV4A	hoehoyo	1243	Comedy	21	705	0	0	0
YXCUfe5MTm0	nukotankawaii	1129	Film & Animation	288	40707	4.89	35	14
UDos4teaa9g	gokiburi6	1210	Film & Animation	105	3251	5	3	3
SDKtbQDMkO0	mariasanjuunanasai	1201	Entertainment	234	3736	4.75	4	0
6gJmYe-bsOs	morisinn91	1179	Film & Animation	410	5278	5	2	0
INDZKyml1L0	lemi100	1160	Film & Animation	225	5796	4.25	8	1
IS0z3bmQxug	chrno94	1172	Entertainment	193	279	5	1	0
bzvw-6_ozNk	Bringerofsouls	1114	Entertainment	129	1044	5	5	5
t87mmYHL0OY	2004051068	964	Entertainment	160	273	5	1	0
CHSisH8GNfc	papapupu	656	Music	263	9859	5	12	7
kOJMB-US1QE	xKaWaIIxneKOx	1193	Film & Animation	327	204	5	1	2
L99Nb-TxDRE	fonkex	982	Entertainment	186	9063	4.5	12	1
u48ExCjEk6s	ToriiBirdy	1235	Gaming	120	13	5	1	1
